Country,Category,Series,Data Type,Data,Values,Date,Regional Data,Survey Topic,Type of business,Economic segment,Inflation Type,Inflation sub segment
United Kingdom,Job Search Adverts,Timeseries,Index,London,54.1,31/12/2020,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,52.9,08/01/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,50.8,15/01/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,59.9,22/01/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,68.1,29/01/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,70.5,05/02/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,72.6,12/02/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,71,19/02/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,69.3,26/02/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,76,05/03/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,80.3,12/03/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,80.7,19/03/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,77.7,26/03/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,78.1,01/04/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,84.1,09/04/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,86,16/04/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,88.7,23/04/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,90.4,30/04/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,92,07/05/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,97.8,14/05/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,97.8,21/05/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,103.3,28/05/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,104.7,04/06/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,103.7,11/06/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,London,107,18/06/2021,London,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,91.8,03/01/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,93.7,10/01/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,95.7,16/01/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,95.9,23/01/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,102.6,30/01/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,102.7,07/02/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,104.4,13/02/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,93.8,21/02/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,99,27/02/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,106.8,06/03/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,95.5,12/03/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,92,20/03/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,76,27/03/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,66,03/04/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,60.7,09/04/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,52.2,17/04/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,42.5,24/04/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,39.1,01/05/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,40,07/05/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,37.4,15/05/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,37.3,22/05/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,37.8,29/05/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,39,05/06/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,41.7,12/06/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,36.4,19/06/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,41.8,26/06/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,40.1,03/07/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,41.1,10/07/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,45.1,17/07/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,44.7,24/07/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,46,31/07/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,54.2,07/08/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,54.4,14/08/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,55.4,21/08/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,55.8,28/08/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,51.6,04/09/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,55.6,11/09/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,56.1,18/09/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,59.6,25/09/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,62.2,02/10/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,64,09/10/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,66.7,16/10/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,70.6,23/10/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,70.9,30/10/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,67.1,06/11/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,68.7,13/11/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,69.3,20/11/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,72.8,27/11/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,71.2,04/12/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,66.1,11/12/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,69.4,18/12/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,70.2,24/12/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,62,31/12/2020,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,60.9,08/01/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,60.2,15/01/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,66.9,22/01/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,72.6,29/01/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,74.3,05/02/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,76,12/02/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,76.2,19/02/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,76.3,26/02/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,79.3,05/03/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,83.7,12/03/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,84.9,19/03/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,87,26/03/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,88.2,01/04/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,90.4,09/04/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,90.9,16/04/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,95,23/04/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,97.4,30/04/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,99.7,07/05/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,106,14/05/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,110.9,21/05/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,119,28/05/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,120.9,04/06/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,120.2,11/06/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South East,122,18/06/2021,South East,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,92.4,03/01/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,95.1,10/01/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,97.7,16/01/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,92.8,23/01/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,106.7,30/01/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,105.5,07/02/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,103.7,13/02/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,92.5,21/02/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,98.3,27/02/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,110.4,06/03/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,95.2,12/03/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,93.5,20/03/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,73.7,27/03/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,68.3,03/04/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,62.4,09/04/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,52.8,17/04/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,43.4,24/04/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,41.8,01/05/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,42.5,07/05/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,39.8,15/05/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,40.2,22/05/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,40.4,29/05/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,42.9,05/06/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,47.3,12/06/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,40.3,19/06/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,46.8,26/06/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,45.4,03/07/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,46.5,10/07/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,50.5,17/07/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,50.2,24/07/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,52.3,31/07/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,63.5,07/08/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,65.6,14/08/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,67.4,21/08/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,67.6,28/08/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,61.7,04/09/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,66.5,11/09/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,68.1,18/09/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,72.4,25/09/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,75.4,02/10/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,77.2,09/10/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,78.9,16/10/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,83.8,23/10/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,84.4,30/10/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,81.1,06/11/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,83.4,13/11/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,82.6,20/11/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,87.1,27/11/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,85.8,04/12/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,79.3,11/12/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,84.2,18/12/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,86.3,24/12/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,75.4,31/12/2020,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,75.2,08/01/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,72.2,15/01/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,80,22/01/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,86.4,29/01/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,88.1,05/02/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,92,12/02/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,93.6,19/02/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,95.2,26/02/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,96.7,05/03/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,102.5,12/03/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,103.2,19/03/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,107.2,26/03/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,108.4,01/04/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,109.7,09/04/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,109.6,16/04/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,114.8,23/04/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,117.4,30/04/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,120,07/05/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,127.5,14/05/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,132.5,21/05/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,140.7,28/05/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,143.8,04/06/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,137,11/06/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,South West,138.7,18/06/2021,South West,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,Unmatched to region,83.5,03/01/2020,Unmatched to region,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,Unmatched to region,86.3,10/01/2020,Unmatched to region,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,Unmatched to region,89.2,16/01/2020,Unmatched to region,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,Unmatched to region,147.8,23/01/2020,Unmatched to region,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,Unmatched to region,99,30/01/2020,Unmatched to region,,,,,
United Kingdom,Job Search Adverts,Timeseries,Index,Unmatched to region,96.2,07/02/2020,Unmatched to region,,,,,
